orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,common_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,container_no,reference_no,is_extant,n_occs,early_interval,late_interval,taxon_size,extant_size,phylum,class,order,family,genus,type_taxon,taxon_environment,environment_basis,motility,life_habit,vision,diet,reproduction,ontogeny,ecospace_comments,composition,architecture,thickness,reinforcement
64092,64092,txn,I,species,Chirotherium copei,,,64092,species,Chirotherium copei,64085,,19814,extinct,1,Norian,,1,0,Chordata,Reptilia,Eosuchia,Chirotheriidae,Chirotherium,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
85731,85731,txn,IF,species,Chirotherium lulli,,,85731,species,Chirotherium lulli,64085,,19814,extinct,7,Norian,Rhaetian,1,0,Chordata,Reptilia,Eosuchia,Chirotheriidae,Chirotherium,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
194821,194821,txn,IF,species,Chirotherium storetonense,,,194821,species,Chirotherium storetonense,64085,,37010,extinct,1,Early Triassic,Carnian,1,0,Chordata,Reptilia,Eosuchia,Chirotheriidae,Chirotherium,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
85733,85733,txn,IF,species,Chirotherium wondrai,,,85733,species,Chirotherium wondrai,64085,,45225,extinct,1,Carnian,,1,0,Chordata,Reptilia,Eosuchia,Chirotheriidae,Chirotherium,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
92017,92017,txn,IF,genus,Isochirotherium,,,92017,genus,Isochirotherium,64084,,29189,extinct,2,,,10,0,Chordata,Reptilia,Eosuchia,Chirotheriidae,Isochirotherium,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
346991,346991,txn,IF,species,Isochirotherium herculis,,,346991,species,Isochirotherium herculis,92017,,37010,extinct,1,Middle Triassic,,1,0,Chordata,Reptilia,Eosuchia,Chirotheriidae,Isochirotherium,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
133325,133325,txn,I,genus,Sauropodopus,,,133325,genus,Sauropodopus,64084,,28154,extinct,4,Late Triassic,,2,0,Chordata,Reptilia,Eosuchia,Chirotheriidae,Sauropodopus,Sauropodopus antiquus,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
133326,133326,txn,,species,Sauropodopus antiquus,,,133326,species,Sauropodopus antiquus,133325,,28154,extinct,2,Late Triassic,,1,0,Chordata,Reptilia,Eosuchia,Chirotheriidae,Sauropodopus,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
38278,38278,txn,,family,Erpetosuchidae,,,38278,family,Erpetosuchidae,54991,,38125,extinct,5,Middle Triassic,Norian,7,0,Chordata,Reptilia,Eosuchia,Erpetosuchidae,,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
38279,38279,txn,,genus,Erpetosuchus,,,38279,genus,Erpetosuchus,38278,,4783,extinct,3,Carnian,Norian,2,0,Chordata,Reptilia,Eosuchia,Erpetosuchidae,Erpetosuchus,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
55572,55572,txn,,species,Erpetosuchus granti,,,55572,species,Erpetosuchus granti,38279,,9482,extinct,1,Carnian,Norian,1,0,Chordata,Reptilia,Eosuchia,Erpetosuchidae,Erpetosuchus,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
370044,370044,txn,,genus,Pagosvenator,,,370044,genus,Pagosvenator,38278,,65618,extinct,2,Ladinian,Carnian,2,0,Chordata,Reptilia,Eosuchia,Erpetosuchidae,Pagosvenator,Pagosvenator candelariensis,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
370045,370045,txn,,species,Pagosvenator candelariensis,,,370045,species,Pagosvenator candelariensis,370044,,65618,extinct,1,Ladinian,Carnian,1,0,Chordata,Reptilia,Eosuchia,Erpetosuchidae,Pagosvenator,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
85738,85738,txn,IF,family,Rotodactylidae,,,85738,family,Rotodactylidae,54991,,37010,extinct,3,Middle Triassic,,12,0,Chordata,Reptilia,Eosuchia,Rotodactylidae,,Rotodactylus,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
82509,82509,txn,IF,genus,Rotodactylus,,,82509,genus,Rotodactylus,85738,,37010,extinct,3,Middle Triassic,,11,0,Chordata,Reptilia,Eosuchia,Rotodactylidae,Rotodactylus,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
378582,378583,txn,IF,species,Rotodactylus tumidus,,,378582,species,Rotodactylus tumidus,82509,,29189,extinct,1,Triassic,,1,0,Chordata,Reptilia,Eosuchia,Rotodactylidae,Rotodactylus,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
UF45,,txn,,family,NO_FAMILY_SPECIFIED,,,,,,,54991,,,8,,,,,,,,,,,,,,,,,,,,,,,
170509,170509,txn,IF,genus,Ingenierichnus,,,170509,genus,Ingenierichnus,54991,UF45,33371,extinct,2,Late Triassic,,2,0,Chordata,Reptilia,Eosuchia,,Ingenierichnus,Ingenierichnus sierrai,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
170510,170510,txn,IF,species,Ingenierichnus sierrai,,,170510,species,Ingenierichnus sierrai,170509,,33371,extinct,1,Late Triassic,,1,0,Chordata,Reptilia,Eosuchia,,Ingenierichnus,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
171940,171940,txn,,genus,Koilamasuchus,,,171940,genus,Koilamasuchus,54991,UF45,34024,extinct,2,Ladinian,Carnian,2,0,Chordata,Reptilia,Eosuchia,,Koilamasuchus,Koilamasuchus gonzalezdiazi,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
171941,171941,txn,,species,Koilamasuchus gonzalezdiazi,,,171941,species,Koilamasuchus gonzalezdiazi,171940,,34024,extinct,1,Ladinian,Carnian,1,0,Chordata,Reptilia,Eosuchia,,Koilamasuchus,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
38253,38253,txn,,genus,Procerosuchus,,,38253,genus,Procerosuchus,54991,UF45,24388,extinct,1,Ladinian,Norian,2,0,Chordata,Reptilia,Eosuchia,,Procerosuchus,Procerosuchus celer,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
85811,85811,txn,IF,genus,Thecodontichnus,,,85811,genus,Thecodontichnus,54991,UF45,46342,extinct,3,Lopingian,Norian,2,0,Chordata,Reptilia,Eosuchia,,Thecodontichnus,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
85814,85815,txn,IF,species,Thecodontichnus verrucae,,,85814,species,Thecodontichnus verrucae,85811,,61638,extinct,1,Carnian,,1,0,Chordata,Reptilia,Eosuchia,,Thecodontichnus,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
92295,92295,txn,,superorder,Theropodomorpha,,,92295,superorder,Theropodomorpha,38215,,29674,extant,2,Norian,Rhaetian,7,2,Chordata,Reptilia,Eosuchia,,,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
54999,54999,txn,,infraorder,Herrerasauria,,,54999,infraorder,Herrerasauria,92295,,9279,,2,Norian,Rhaetian,2,0,Chordata,Reptilia,Eosuchia,,,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
38507,38507,txn,,family,Staurikosauridae,,,38507,family,Staurikosauridae,54999,,12657,extinct,1,Norian,,1,0,Chordata,Reptilia,Eosuchia,Staurikosauridae,,Staurikosaurus,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
38216,38216,txn,,order,Thecodontia,,,38216,order,Thecodontia,38215,,4783,extant,7,Triassic,Early Jurassic,13,2,Chordata,Reptilia,Thecodontia,,,,terrestrial,Diapsida,actively mobile,,,carnivore,,,,hydroxyapatite,,,
UF46,,txn,,family,NO_FAMILY_SPECIFIED,,,,,,,38215,,,10,,,,,,,,,,,,,,,,,,,,,,,
63008,63008,txn,,genus,Sikannisuchus,,,63008,genus,Sikannisuchus,38215,UF46,11963,extinct,8,Norian,,2,0,Chordata,Reptilia,Eosuchia,,Sikannisuchus,Sikannisuchus huskyi,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
63009,63009,txn,,species,Sikannisuchus huskyi,,,63009,species,Sikannisuchus huskyi,63008,,11963,extinct,4,Norian,,1,0,Chordata,Reptilia,Eosuchia,,Sikannisuchus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
196683,196683,txn,,genus,Smok,,,196683,genus,Smok,38215,UF46,37175,extinct,2,Norian,Rhaetian,2,0,Chordata,Reptilia,Eosuchia,,Smok,Smok wawelski,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
196684,196684,txn,,species,Smok wawelski,,,196684,species,Smok wawelski,196683,,37175,extinct,1,Norian,Rhaetian,1,0,Chordata,Reptilia,Eosuchia,,Smok,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
172430,172430,txn,,unranked clade,Proterochampsia,,,172430,unranked clade,Proterochampsia,347458,,34120,extinct,73,Ladinian,Late Triassic,33,0,Chordata,Reptilia,Eosuchia,,,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
94380,180405,txn,,unranked clade,Doswelliidae,,,94380,unranked clade,Doswelliidae,172430,,19907,extinct,58,Ladinian,Late Triassic,14,0,Chordata,Reptilia,Eosuchia,Doswelliidae,,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
UF47,,txn,,family,NO_FAMILY_SPECIFIED,,,,,,,94380,,,58,,,,,,,,,,,,,,,,,,,,,,,
376189,376189,txn,,genus,Ankylosuchus,,,376189,genus,Ankylosuchus,94380,UF47,66754,extinct,2,Late Triassic,,2,0,Chordata,Reptilia,Eosuchia,Doswelliidae,Ankylosuchus,Ankylosuchus chinlegroupensis,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
376190,376190,txn,,species,Ankylosuchus chinlegroupensis,,,376190,species,Ankylosuchus chinlegroupensis,376189,,66754,extinct,1,Late Triassic,,1,0,Chordata,Reptilia,Eosuchia,Doswelliidae,Ankylosuchus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
38302,38302,txn,,genus,Doswellia,,,38302,genus,Doswellia,94380,UF47,19907,extinct,16,Carnian,Norian,3,0,Chordata,Reptilia,Eosuchia,Doswelliidae,Doswellia,Doswellia kaltenbachi,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
94382,94382,txn,,species,Doswellia kaltenbachi,,,94382,species,Doswellia kaltenbachi,38302,,19907,extinct,6,Carnian,,1,0,Chordata,Reptilia,Eosuchia,Doswelliidae,Doswellia,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
250245,250245,txn,,species,Doswellia sixmilensis,,,250245,species,Doswellia sixmilensis,38302,,43513,extinct,1,Norian,,1,0,Chordata,Reptilia,Eosuchia,Doswelliidae,Doswellia,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
69042,69042,txn,,genus,Vancleavea,,,69042,genus,Vancleavea,94380,UF47,14122,extinct,40,Late Triassic,,2,0,Chordata,Reptilia,Eosuchia,Doswelliidae,Vancleavea,Vancleavea campi,freshwater,Vancleavea,actively mobile,aquatic,,carnivore,,,,hydroxyapatite,,,
69043,69043,txn,,species,Vancleavea campi,,,69043,species,Vancleavea campi,69042,,14122,extinct,19,Late Triassic,,1,0,Chordata,Reptilia,Eosuchia,Doswelliidae,Vancleavea,,freshwater,Vancleavea,actively mobile,aquatic,,carnivore,,,,hydroxyapatite,,,
38233,38233,txn,,family,Proterochampsidae,,,38233,family,Proterochampsidae,172430,,14603,extinct,15,Ladinian,Norian,17,0,Chordata,Reptilia,Eosuchia,Proterochampsidae,,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
333693,333693,txn,,subfamily,Rhadinosuchinae,,,333693,subfamily,Rhadinosuchinae,38233,,57404,extinct,5,Ladinian,Norian,9,0,Chordata,Reptilia,Eosuchia,Proterochampsidae,,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
333694,333694,txn,,genus,Pseudochampsa,,,333694,genus,Pseudochampsa,333693,,61047,extinct,2,Carnian,Norian,2,0,Chordata,Reptilia,Eosuchia,Proterochampsidae,Pseudochampsa,Pseudochampsa ischigualastensis,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
333705,347459,txn,,species,Pseudochampsa ischigualastensis,,,333705,species,Pseudochampsa ischigualastensis,333694,,61046,extinct,1,Carnian,Norian,1,0,Chordata,Reptilia,Eosuchia,Proterochampsidae,Pseudochampsa,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
100834,100834,txn,,genus,Rhadinosuchus,,,100834,genus,Rhadinosuchus,333693,,24388,extinct,2,Carnian,Norian,2,0,Chordata,Reptilia,Eosuchia,Proterochampsidae,Rhadinosuchus,Rhadinosuchus gracilis,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
100835,100835,txn,,species,Rhadinosuchus gracilis,,,100835,species,Rhadinosuchus gracilis,100834,,24388,extinct,1,Carnian,Norian,1,0,Chordata,Reptilia,Eosuchia,Proterochampsidae,Rhadinosuchus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
38234,38234,txn,,genus,Cerritosaurus,,,38234,genus,Cerritosaurus,38233,,4783,extinct,2,Carnian,Norian,2,0,Chordata,Reptilia,Eosuchia,Proterochampsidae,Cerritosaurus,Cerritosaurus binsfeldi,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
333704,333704,txn,,species,Cerritosaurus binsfeldi,,,333704,species,Cerritosaurus binsfeldi,38234,,57413,extinct,1,Carnian,Norian,1,0,Chordata,Reptilia,Eosuchia,Proterochampsidae,Cerritosaurus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
38237,38237,txn,,genus,Proterochampsa,,,38237,genus,Proterochampsa,38233,,61044,extinct,7,Carnian,Norian,3,0,Chordata,Reptilia,Eosuchia,Proterochampsidae,Proterochampsa,Proterochampsa barrionuevoi,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
333703,333703,txn,,species,Proterochampsa barrionuevoi,,,333703,species,Proterochampsa barrionuevoi,38237,,61044,extinct,2,Carnian,Norian,1,0,Chordata,Reptilia,Eosuchia,Proterochampsidae,Proterochampsa,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
333702,333702,txn,,species,Proterochampsa nodosa,,,333702,species,Proterochampsa nodosa,38237,,57412,extinct,1,Carnian,Norian,1,0,Chordata,Reptilia,Eosuchia,Proterochampsidae,Proterochampsa,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
38225,38225,txn,,family,Erythrosuchidae,,,38225,family,Erythrosuchidae,57091,,38125,extinct,2,Triassic,Late Triassic,16,0,Chordata,Reptilia,Eosuchia,Erythrosuchidae,,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
38227,38227,txn,,genus,Erythrosuchus,,,38227,genus,Erythrosuchus,38225,,31998,extinct,2,Middle Triassic,Late Triassic,2,0,Chordata,Reptilia,Eosuchia,Erythrosuchidae,Erythrosuchus,Erythrosuchus africanus,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
163009,163009,txn,,species,Erythrosuchus africanus,,,163009,species,Erythrosuchus africanus,38227,,31998,extinct,1,Middle Triassic,Late Triassic,1,0,Chordata,Reptilia,Eosuchia,Erythrosuchidae,Erythrosuchus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
UF48,,txn,,family,NO_FAMILY_SPECIFIED,,,,,,,57091,,,52,,,,,,,,,,,,,,,,,,,,,,,
69053,69053,txn,,genus,Crosbysaurus,,,69053,genus,Crosbysaurus,57091,UF48,17273,extinct,17,Late Triassic,,2,0,Chordata,Reptilia,Eosuchia,,Crosbysaurus,Crosbysaurus harrisae,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
69054,69054,txn,,species,Crosbysaurus harrisae,,,69054,species,Crosbysaurus harrisae,69053,,17273,extinct,7,Norian,,1,0,Chordata,Reptilia,Eosuchia,,Crosbysaurus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
38228,38228,txn,,genus,Cuyosuchus,,,38228,genus,Cuyosuchus,57091,UF48,4783,extinct,2,Carnian,Norian,2,0,Chordata,Reptilia,Eosuchia,,Cuyosuchus,Cuyosuchus huenei,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
200146,200146,txn,,species,Cuyosuchus huenei,,,200146,species,Cuyosuchus huenei,38228,,37649,extinct,1,Carnian,Norian,1,0,Chordata,Reptilia,Eosuchia,,Cuyosuchus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
38280,38280,txn,,genus,Dyoplax,,,38280,genus,Dyoplax,57091,UF48,4783,extinct,2,Carnian,,2,0,Chordata,Reptilia,Eosuchia,,Dyoplax,Dyoplax arenaceus,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
180130,180130,txn,,species,Dyoplax arenaceus,,,180130,species,Dyoplax arenaceus,38280,,35543,extinct,1,Carnian,,1,0,Chordata,Reptilia,Eosuchia,,Dyoplax,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
90675,90675,txn,,genus,Graoullyodon,,,90675,genus,Graoullyodon,57091,UF48,19410,extinct,2,Rhaetian,,2,0,Chordata,Reptilia,Eosuchia,,Graoullyodon,Graoullyodon hacheti,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
90676,90676,txn,,species,Graoullyodon hacheti,,,90676,species,Graoullyodon hacheti,90675,,19410,extinct,1,Rhaetian,,1,0,Chordata,Reptilia,Eosuchia,,Graoullyodon,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
69050,69050,txn,,genus,Lucianosaurus,,,69050,genus,Lucianosaurus,57091,UF48,31825,extinct,2,Norian,,2,0,Chordata,Reptilia,Eosuchia,,Lucianosaurus,Lucianosaurus wildi,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
69051,69051,txn,,species,Lucianosaurus wildi,,,69051,species,Lucianosaurus wildi,69050,,31825,extinct,1,Norian,,1,0,Chordata,Reptilia,Eosuchia,,Lucianosaurus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
80807,80807,txn,,genus,Protecovasaurus,,,80807,genus,Protecovasaurus,57091,UF48,17273,extinct,8,Norian,,2,0,Chordata,Reptilia,Eosuchia,,Protecovasaurus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
80808,80808,txn,,species,Protecovasaurus lucasi,,,80808,species,Protecovasaurus lucasi,80807,,17273,extinct,4,Norian,,1,0,Chordata,Reptilia,Eosuchia,,Protecovasaurus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
69048,69048,txn,,genus,Tecovasaurus,,,69048,genus,Tecovasaurus,57091,UF48,15400,extinct,5,Norian,,2,0,Chordata,Reptilia,Eosuchia,,Tecovasaurus,Tecovasaurus murryi,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
69049,69049,txn,,species,Tecovasaurus murryi,,,69049,species,Tecovasaurus murryi,69048,,15400,extinct,2,Norian,,1,0,Chordata,Reptilia,Eosuchia,,Tecovasaurus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
347561,347561,txn,,genus,Triopticus,,,347561,genus,Triopticus,57091,UF48,60795,extinct,2,Norian,,2,0,Chordata,Reptilia,Eosuchia,,Triopticus,Triopticus primus,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
347562,347562,txn,,species,Triopticus primus,,,347562,species,Triopticus primus,347561,,60795,extinct,1,Norian,,1,0,Chordata,Reptilia,Eosuchia,,Triopticus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
57686,57686,txn,,genus,Uatchitodon,,,57686,genus,Uatchitodon,57091,UF48,10658,extinct,6,Carnian,Norian,3,0,Chordata,Reptilia,Eosuchia,,Uatchitodon,Uatchitodon kroehleri,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
57687,57687,txn,,species,Uatchitodon kroehleri,,,57687,species,Uatchitodon kroehleri,57686,,10658,extinct,1,Carnian,,1,0,Chordata,Reptilia,Eosuchia,,Uatchitodon,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
172710,172710,txn,,species,Uatchitodon schneideri,,,172710,species,Uatchitodon schneideri,57686,,34225,extinct,2,Norian,,1,0,Chordata,Reptilia,Eosuchia,,Uatchitodon,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
53024,53024,txn,,genus,Zanclodon,,,53024,genus,Zanclodon,57091,UF48,28970,extinct,6,Middle Triassic,Late Triassic,6,0,Chordata,Reptilia,Eosuchia,,Zanclodon,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
115710,115710,txn,,species,Zanclodon arenaceus,,,115710,species,Zanclodon arenaceus,53024,,43878,extinct,1,Carnian,,1,0,Chordata,Reptilia,Eosuchia,,Zanclodon,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
98436,115709,txn,,species,Zanclodon crenatus,,,98436,species,Zanclodon crenatus,53024,,28965,extinct,1,Ladinian,Late Triassic,1,0,Chordata,Reptilia,Eosuchia,,Zanclodon,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
72293,72293,txn,,species,Zanclodon subcylindrodon,,,72293,species,Zanclodon subcylindrodon,53024,,16920,extinct,1,Carnian,,1,0,Chordata,Reptilia,Eosuchia,,Zanclodon,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
38205,159212,txn,,unranked clade,Rhynchosauria,rhynchosaur,,38205,unranked clade,Rhynchosauria,347446,,32336,extinct,106,Triassic,,56,0,Chordata,Reptilia,Rhynchosauria,,,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
38206,159210,txn,,unranked clade,Rhynchosauridae,,,38206,unranked clade,Rhynchosauridae,38205,,63291,extinct,94,Middle Triassic,Late Triassic,37,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
92222,159209,txn,,unranked clade,Hyperodapedontinae,,,92222,unranked clade,Hyperodapedontinae,38206,,14122,extinct,87,Ladinian,Late Triassic,15,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
UF49,,txn,,family,NO_FAMILY_SPECIFIED,,,,,,,92222,,,86,,,,,,,,,,,,,,,,,,,,,,,
38210,38210,txn,,genus,Hyperodapedon,,,38210,genus,Hyperodapedon,92222,UF49,4783,extinct,68,Late Triassic,,8,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Hyperodapedon,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
146404,146404,txn,,species,Hyperodapedon gordoni,,,146404,species,Hyperodapedon gordoni,38210,,29844,extinct,4,Carnian,Norian,1,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Hyperodapedon,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
178410,178410,txn,,species,Hyperodapedon huenei,,,178410,species,Hyperodapedon huenei,38210,,35321,extinct,1,Carnian,Norian,1,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Hyperodapedon,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
100723,100723,txn,,species,Hyperodapedon huxleyi,,,100723,species,Hyperodapedon huxleyi,38210,,24355,extinct,7,Carnian,Norian,1,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Hyperodapedon,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
178417,178418,txn,,species,Hyperodapedon mariensis,,,178417,species,Hyperodapedon mariensis,38210,,32648,extinct,2,Carnian,Norian,1,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Hyperodapedon,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
178419,178420,txn,,species,Hyperodapedon sanjuanensis,,,178419,species,Hyperodapedon sanjuanensis,38210,,32648,extinct,4,Carnian,Norian,1,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Hyperodapedon,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
171977,171980,txn,,species,Hyperodapedon stockleyi,,,171977,species,Hyperodapedon stockleyi,38210,,34029,extinct,1,Carnian,Norian,1,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Hyperodapedon,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
330494,330494,txn,,species,Hyperodapedon tikiensis,,,330494,species,Hyperodapedon tikiensis,38210,,56730,extinct,1,Carnian,,1,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Hyperodapedon,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
167017,167017,txn,,genus,Isalorhynchus,,,167017,genus,Isalorhynchus,92222,UF49,32656,extinct,6,Ladinian,Carnian,2,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Isalorhynchus,Isalorhynchus genovefae,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
167018,167018,txn,,species,Isalorhynchus genovefae,,,167018,species,Isalorhynchus genovefae,167017,,32656,extinct,3,Ladinian,Carnian,1,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Isalorhynchus,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
159206,159206,txn,,genus,Otischalkia,,,159206,genus,Otischalkia,92222,UF49,35714,extinct,6,Carnian,Norian,2,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Otischalkia,Otischalkia elderae,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
159207,159207,txn,,species,Otischalkia elderae,,,159207,species,Otischalkia elderae,159206,,35714,extinct,3,Carnian,Norian,1,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Otischalkia,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
174833,174833,txn,,genus,Teyumbaita,,,174833,genus,Teyumbaita,92222,UF49,34758,extinct,6,Norian,,2,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Teyumbaita,Teyumbaita sulcognathus,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
174834,174835,txn,,species,Teyumbaita sulcognathus,,,174834,species,Teyumbaita sulcognathus,174833,,34758,extinct,3,Norian,,1,0,Chordata,Reptilia,Rhynchosauria,Rhynchosauridae,Teyumbaita,,terrestrial,Diapsida,actively mobile,,,herbivore,,,,hydroxyapatite,,,
UF50,,txn,,family,NO_FAMILY_SPECIFIED,,,,,,,38206,,,3,,,,,,,,,,,,,,,,,,,,,,,
